No,商品コード,商品名称,細分類コード,細分類名称,メーカーコード,メーカー名称,出現日,容量,年月,地区コード,地区名称,金額,数量,平均価格,金額／販売店千人,数量／販売店千人,数量／店,販売店率
99,4901990369541,マルちゃん　マルちゃん正麺　旨辛担々麺　１２６ｇ,111203,カップ麺,4901990,東洋水産,2021年08月28日,126,2023年03月,980,全国,2746692,13332,206.02,92.131,0.447,29.83,44.66%
99,4901990369541,マルちゃん　マルちゃん正麺　旨辛担々麺　１２６ｇ,111203,カップ麺,4901990,東洋水産,2021年08月28日,126,2023年04月,980,全国,2575382,12364,208.30,85.709,0.411,27.48,44.96%
99,4901990369541,マルちゃん　マルちゃん正麺　旨辛担々麺　１２６ｇ,111203,カップ麺,4901990,東洋水産,2021年08月28日,126,2023年05月,980,全国,2542543,12046,211.07,84.017,0.398,27.69,43.46%
99,4901990369541,マルちゃん　マルちゃん正麺　旨辛担々麺　１２６ｇ,111203,カップ麺,4901990,東洋水産,2021年08月28日,126,2023年06月,980,全国,2300079,10157,226.45,80.809,0.357,23.73,42.76%
99,4901990369541,マルちゃん　マルちゃん正麺　旨辛担々麺　１２６ｇ,111203,カップ麺,4901990,東洋水産,2021年08月28日,126,2023年07月,980,全国,2196578,9250,237.47,74.397,0.313,21.97,42.06%
99,4901990369541,マルちゃん　マルちゃん正麺　旨辛担々麺　１２６ｇ,111203,カップ麺,4901990,東洋水産,2021年08月28日,126,2023年08月,980,全国,2559000,10612,241.14,85.983,0.357,25.45,41.66%
99,4901990369541,マルちゃん　マルちゃん正麺　旨辛担々麺　１２６ｇ,111203,カップ麺,4901990,東洋水産,2021年08月28日,126,2023年09月,980,全国,2241366,9426,237.79,78.082,0.328,21.97,42.86%
99,4901990369541,マルちゃん　マルちゃん正麺　旨辛担々麺　１２６ｇ,111203,カップ麺,4901990,東洋水産,2021年08月28日,126,2023年10月,980,全国,2507419,10599,236.57,82.736,0.350,24.25,43.66%
99,4901990369541,マルちゃん　マルちゃん正麺　旨辛担々麺　１２６ｇ,111203,カップ麺,4901990,東洋水産,2021年08月28日,126,2023年11月,980,全国,2372107,9926,238.98,83.574,0.350,22.92,43.26%
99,4901990369541,マルちゃん　マルちゃん正麺　旨辛担々麺　１２６ｇ,111203,カップ麺,4901990,東洋水産,2021年08月28日,126,2023年12月,980,全国,3175417,13646,232.70,94.602,0.407,29.86,45.65%
100,4901870174838,ＣＧＣ　旨みの一杯　味噌らーめん　７０ｇ,111203,カップ麺,4901870,シジシージャパン,2021年08月18日,70,2023年01月,980,全国,3173588,37690,84.20,225.939,2.683,145.52,25.87%
100,4901870174838,ＣＧＣ　旨みの一杯　味噌らーめん　７０ｇ,111203,カップ麺,4901870,シジシージャパン,2021年08月18日,70,2023年02月,980,全国,2456292,26808,91.63,180.265,1.967,102.32,26.17%
100,4901870174838,ＣＧＣ　旨みの一杯　味噌らーめん　７０ｇ,111203,カップ麺,4901870,シジシージャパン,2021年08月18日,70,2023年03月,980,全国,2349417,25319,92.79,155.480,1.676,96.64,26.17%
100,4901870174838,ＣＧＣ　旨みの一杯　味噌らーめん　７０ｇ,111203,カップ麺,4901870,シジシージャパン,2021年08月18日,70,2023年04月,980,全国,2955164,32483,90.98,196.054,2.155,123.51,26.27%
100,4901870174838,ＣＧＣ　旨みの一杯　味噌らーめん　７０ｇ,111203,カップ麺,4901870,シジシージャパン,2021年08月18日,70,2023年05月,980,全国,2095995,22494,93.18,133.850,1.436,84.56,26.57%
100,4901870174838,ＣＧＣ　旨みの一杯　味噌らーめん　７０ｇ,111203,カップ麺,4901870,シジシージャパン,2021年08月18日,70,2023年06月,980,全国,2107269,22402,94.07,138.229,1.469,82.66,27.07%
100,4901870174838,ＣＧＣ　旨みの一杯　味噌らーめん　７０ｇ,111203,カップ麺,4901870,シジシージャパン,2021年08月18日,70,2023年07月,980,全国,2043117,21540,94.85,126.876,1.338,79.19,27.17%
100,4901870174838,ＣＧＣ　旨みの一杯　味噌らーめん　７０ｇ,111203,カップ麺,4901870,シジシージャパン,2021年08月18日,70,2023年08月,980,全国,2179916,23305,93.54,132.499,1.417,85.68,27.17%
100,4901870174838,ＣＧＣ　旨みの一杯　味噌らーめん　７０ｇ,111203,カップ麺,4901870,シジシージャパン,2021年08月18日,70,2023年09月,980,全国,2484237,26772,92.79,159.924,1.723,98.07,27.27%
100,4901870174838,ＣＧＣ　旨みの一杯　味噌らーめん　７０ｇ,111203,カップ麺,4901870,シジシージャパン,2021年08月18日,70,2023年10月,980,全国,4029161,43755,92.08,248.702,2.701,158.53,27.57%
100,4901870174838,ＣＧＣ　旨みの一杯　味噌らーめん　７０ｇ,111203,カップ麺,4901870,シジシージャパン,2021年08月18日,70,2023年11月,980,全国,2686922,27374,98.16,180.954,1.844,101.39,26.97%
100,4901870174838,ＣＧＣ　旨みの一杯　味噌らーめん　７０ｇ,111203,カップ麺,4901870,シジシージャパン,2021年08月18日,70,2023年12月,980,全国,2392850,23484,101.89,145.771,1.431,87.30,26.87%
101,4902105271506,日清　日清の最強どん兵衛　きつねうどん　９３ｇ,111203,カップ麺,4902105,日清食品,2022年03月24日,93,2023年01月,980,全国,4381165,21485,203.92,116.121,0.569,35.99,59.64%
101,4902105271506,日清　日清の最強どん兵衛　きつねうどん　９３ｇ,111203,カップ麺,4902105,日清食品,2022年03月24日,93,2023年02月,980,全国,2255589,11003,205.00,73.783,0.360,21.83,50.35%
101,4902105271506,日清　日清の最強どん兵衛　きつねうどん　９３ｇ,111203,カップ麺,4902105,日清食品,2022年03月24日,93,2023年03月,980,全国,2429791,12805,189.75,75.714,0.399,27.30,46.85%
101,4902105271506,日清　日清の最強どん兵衛　きつねうどん　９３ｇ,111203,カップ麺,4902105,日清食品,2022年03月24日,93,2023年04月,980,全国,1916637,10289,186.28,58.858,0.316,21.85,47.05%
101,4902105271506,日清　日清の最強どん兵衛　きつねうどん　９３ｇ,111203,カップ麺,4902105,日清食品,2022年03月24日,93,2023年05月,980,全国,1611372,7938,202.99,53.076,0.261,19.22,41.26%
101,4902105271506,日清　日清の最強どん兵衛　きつねうどん　９３ｇ,111203,カップ麺,4902105,日清食品,2022年03月24日,93,2023年06月,980,全国,1175021,4841,242.72,42.290,0.174,12.32,39.26%
101,4902105271506,日清　日清の最強どん兵衛　きつねうどん　９３ｇ,111203,カップ麺,4902105,日清食品,2022年03月24日,93,2023年07月,980,全国,1118767,4542,246.32,37.772,0.153,11.41,39.76%
101,4902105271506,日清　日清の最強どん兵衛　きつねうどん　９３ｇ,111203,カップ麺,4902105,日清食品,2022年03月24日,93,2023年08月,980,全国,1390668,5645,246.35,46.687,0.190,14.22,39.66%
101,4902105271506,日清　日清の最強どん兵衛　きつねうどん　９３ｇ,111203,カップ麺,4902105,日清食品,2022年03月24日,93,2023年09月,980,全国,1274935,5204,244.99,43.638,0.178,12.91,40.26%
101,4902105271506,日清　日清の最強どん兵衛　きつねうどん　９３ｇ,111203,カップ麺,4902105,日清食品,2022年03月24日,93,2023年10月,980,全国,1533317,6226,246.28,46.339,0.188,13.84,44.96%
101,4902105271506,日清　日清の最強どん兵衛　きつねうどん　９３ｇ,111203,カップ麺,4902105,日清食品,2022年03月24日,93,2023年11月,980,全国,1892166,8139,232.48,57.633,0.248,16.85,48.25%
101,4902105271506,日清　日清の最強どん兵衛　きつねうどん　９３ｇ,111203,カップ麺,4902105,日清食品,2022年03月24日,93,2023年12月,980,全国,9849112,48739,202.08,202.567,1.002,71.26,68.33%
102,49698183,日清　カップヌードル　カレー　ミニ　４３ｇ,111203,カップ麺,4902105,日清食品,2002年04月01日,43,2023年01月,980,全国,2868989,25602,112.06,63.398,0.566,32.74,78.12%
102,49698183,日清　カップヌードル　カレー　ミニ　４３ｇ,111203,カップ麺,4902105,日清食品,2002年04月01日,43,2023年02月,980,全国,2436794,21585,112.89,56.298,0.499,27.57,78.22%
102,49698183,日清　カップヌードル　カレー　ミニ　４３ｇ,111203,カップ麺,4902105,日清食品,2002年04月01日,43,2023年03月,980,全国,2510488,22124,113.47,52.110,0.459,28.22,78.32%
102,49698183,日清　カップヌードル　カレー　ミニ　４３ｇ,111203,カップ麺,4902105,日清食品,2002年04月01日,43,2023年04月,980,全国,2421016,21528,112.46,51.246,0.456,27.67,77.72%
102,49698183,日清　カップヌードル　カレー　ミニ　４３ｇ,111203,カップ麺,4902105,日清食品,2002年04月01日,43,2023年05月,980,全国,2276439,20023,113.69,46.862,0.412,25.84,77.42%
102,49698183,日清　カップヌードル　カレー　ミニ　４３ｇ,111203,カップ麺,4902105,日清食品,2002年04月01日,43,2023年06月,980,全国,2132615,17107,124.66,45.977,0.369,22.30,76.62%
102,49698183,日清　カップヌードル　カレー　ミニ　４３ｇ,111203,カップ麺,4902105,日清食品,2002年04月01日,43,2023年07月,980,全国,2140370,16849,127.03,43.641,0.344,21.88,76.92%
102,49698183,日清　カップヌードル　カレー　ミニ　４３ｇ,111203,カップ麺,4902105,日清食品,2002年04月01日,43,2023年08月,980,全国,2599026,21176,122.73,52.309,0.426,27.39,77.22%
102,49698183,日清　カップヌードル　カレー　ミニ　４３ｇ,111203,カップ麺,4902105,日清食品,2002年04月01日,43,2023年09月,980,全国,2576817,21033,122.51,53.252,0.435,26.56,79.12%
102,49698183,日清　カップヌードル　カレー　ミニ　４３ｇ,111203,カップ麺,4902105,日清食品,2002年04月01日,43,2023年10月,980,全国,2769405,22493,123.12,54.846,0.445,28.01,80.22%
102,49698183,日清　カップヌードル　カレー　ミニ　４３ｇ,111203,カップ麺,4902105,日清食品,2002年04月01日,43,2023年11月,980,全国,2713983,21933,123.74,57.681,0.466,27.62,79.32%
102,49698183,日清　カップヌードル　カレー　ミニ　４３ｇ,111203,カップ麺,4902105,日清食品,2002年04月01日,43,2023年12月,980,全国,2871422,22991,124.89,55.359,0.443,29.03,79.12%
103,4901734049999,サッポロ一番　カップスター　味噌　７８ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月27日,78,2023年05月,980,全国,41217,391,105.41,39.683,0.376,19.55,2.00%
103,4901734049999,サッポロ一番　カップスター　味噌　７８ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月27日,78,2023年06月,980,全国,3491083,31927,109.35,124.589,1.139,74.08,43.06%
103,4901734049999,サッポロ一番　カップスター　味噌　７８ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月27日,78,2023年07月,980,全国,4469378,40544,110.24,127.190,1.154,82.07,49.35%
103,4901734049999,サッポロ一番　カップスター　味噌　７８ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月27日,78,2023年08月,980,全国,3741028,32834,113.94,108.433,0.952,65.93,49.75%
103,4901734049999,サッポロ一番　カップスター　味噌　７８ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月27日,78,2023年09月,980,全国,4172770,36880,113.14,127.183,1.124,73.91,49.85%
103,4901734049999,サッポロ一番　カップスター　味噌　７８ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月27日,78,2023年10月,980,全国,5542852,50153,110.52,141.524,1.281,84.72,59.14%
103,4901734049999,サッポロ一番　カップスター　味噌　７８ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月27日,78,2023年11月,980,全国,4895157,44287,110.53,134.255,1.215,75.45,58.64%
103,4901734049999,サッポロ一番　カップスター　味噌　７８ｇ,111203,カップ麺,4901734,サンヨー食品,2023年05月27日,78,2023年12月,980,全国,3865236,34154,113.17,95.252,0.842,58.18,58.64%
104,4903088011707,ニュータッチ　凄麺　仙台辛味噌ラーメン　１５２ｇ,111203,カップ麺,4903088,ヤマダイ,2016年06月18日,152,2023年01月,980,全国,3840870,18252,210.44,153.639,0.730,43.67,41.76%
104,4903088011707,ニュータッチ　凄麺　仙台辛味噌ラーメン　１５２ｇ,111203,カップ麺,4903088,ヤマダイ,2016年06月18日,152,2023年02月,980,全国,2345065,10993,213.32,112.900,0.529,29.63,37.06%
104,4903088011707,ニュータッチ　凄麺　仙台辛味噌ラーメン　１５２ｇ,111203,カップ麺,4903088,ヤマダイ,2016年06月18日,152,2023年03月,980,全国,2584484,12426,207.99,110.961,0.533,33.22,37.36%
104,4903088011707,ニュータッチ　凄麺　仙台辛味噌ラーメン　１５２ｇ,111203,カップ麺,4903088,ヤマダイ,2016年06月18日,152,2023年04月,980,全国,2277380,10627,214.30,99.235,0.463,28.57,37.16%
104,4903088011707,ニュータッチ　凄麺　仙台辛味噌ラーメン　１５２ｇ,111203,カップ麺,4903088,ヤマダイ,2016年06月18日,152,2023年05月,980,全国,2146517,9983,215.02,90.610,0.421,26.98,36.96%
104,4903088011707,ニュータッチ　凄麺　仙台辛味噌ラーメン　１５２ｇ,111203,カップ麺,4903088,ヤマダイ,2016年06月18日,152,2023年06月,980,全国,1855952,8220,225.78,80.505,0.357,22.16,37.06%
104,4903088011707,ニュータッチ　凄麺　仙台辛味噌ラーメン　１５２ｇ,111203,カップ麺,4903088,ヤマダイ,2016年06月18日,152,2023年07月,980,全国,2183875,9663,226.00,87.352,0.387,25.43,37.96%
104,4903088011707,ニュータッチ　凄麺　仙台辛味噌ラーメン　１５２ｇ,111203,カップ麺,4903088,ヤマダイ,2016年06月18日,152,2023年08月,980,全国,2478567,10957,226.21,98.372,0.435,29.06,37.66%
104,4903088011707,ニュータッチ　凄麺　仙台辛味噌ラーメン　１５２ｇ,111203,カップ麺,4903088,ヤマダイ,2016年06月18日,152,2023年09月,980,全国,2487435,11090,224.30,105.339,0.470,29.42,37.66%
104,4903088011707,ニュータッチ　凄麺　仙台辛味噌ラーメン　１５２ｇ,111203,カップ麺,4903088,ヤマダイ,2016年06月18日,152,2023年10月,980,全国,3016266,13547,222.65,123.607,0.555,35.28,38.36%
104,4903088011707,ニュータッチ　凄麺　仙台辛味噌ラーメン　１５２ｇ,111203,カップ麺,4903088,ヤマダイ,2016年06月18日,152,2023年11月,980,全国,2420283,10715,225.88,100.178,0.444,26.99,39.66%
104,4903088011707,ニュータッチ　凄麺　仙台辛味噌ラーメン　１５２ｇ,111203,カップ麺,4903088,ヤマダイ,2016年06月18日,152,2023年12月,980,全国,2568766,11319,226.94,93.290,0.411,28.16,40.16%
105,4902105262597,日清　日清麺職人　柚子しお　７６ｇ,111203,カップ麺,4902105,日清食品,2020年03月04日,76,2023年01月,980,全国,2789699,26608,104.84,118.201,1.127,68.93,38.56%
105,4902105262597,日清　日清麺職人　柚子しお　７６ｇ,111203,カップ麺,4902105,日清食品,2020年03月04日,76,2023年02月,980,全国,2655129,25418,104.46,115.381,1.105,64.51,39.36%
105,4902105262597,日清　日清麺職人　柚子しお　７６ｇ,111203,カップ麺,4902105,日清食品,2020年03月04日,76,2023年03月,980,全国,3591864,33830,106.17,133.290,1.255,80.36,42.06%
105,4902105262597,日清　日清麺職人　柚子しお　７６ｇ,111203,カップ麺,4902105,日清食品,2020年03月04日,76,2023年04月,980,全国,2864021,27309,104.87,110.831,1.057,66.61,40.96%
105,4902105262597,日清　日清麺職人　柚子しお　７６ｇ,111203,カップ麺,4902105,日清食品,2020年03月04日,76,2023年05月,980,全国,2272906,21163,107.40,87.846,0.818,52.38,40.36%
105,4902105262597,日清　日清麺職人　柚子しお　７６ｇ,111203,カップ麺,4902105,日清食品,2020年03月04日,76,2023年06月,980,全国,2713373,25057,108.29,104.891,0.969,60.09,41.66%
105,4902105262597,日清　日清麺職人　柚子しお　７６ｇ,111203,カップ麺,4902105,日清食品,2020年03月04日,76,2023年07月,980,全国,2358118,21432,110.03,85.457,0.777,51.15,41.86%
